FIPS,response,Density.per.square.mile.of.land.area...Population,Ave.Tmp,crime_rate_per_100000_scaled,percent.male,percent.disabled,percent.age.65.plus,percent.black,percent.hispanic,Urban_Influence_Code_2013,Unemployment_rate_2018,Median_Household_Income_2018,Percent.of.adults.with.HS.or.less.2014.18,Total.Active.Patient.Care.Physicians.per.100000.Population.2018..AAMC.,Total.Hospitals..2019.,state.testing.rate,days_closing_of_public_venues,days_social_distancing
13251,0,22.6,73.86666667,24.57865169,0.495192998,0.13264,0.188118812,0.413258717,0.023245803,6,5.4,39048,59.6,202.9,0.192120805,14245.1139,98,98
48407,0,46.3,74.9,24.57551385,0.496152373,0.13264,0.218670567,0.09728751,0.131933563,4,5,47028,65.6,199.9,0.5233126,12206.45098,49,0
13167,1,32.9,73.33333333,24.57254019,0.560465595,0.13264,0.187886279,0.342192007,0.025957973,8,4,34849,66.8,202.9,0.133814663,14245.1139,98,98
37043,0,49.3,63.38333333,24.56538171,0.487925307,0.13264,0.310979442,0.013017327,0.03635874,12,4.3,42878,45.7,223.5,0.120147694,16127.1973,105,108
29127,0,65.9,62.8,24.56407418,0.486989368,0.13264,0.18074986,0.048300224,0.018501679,8,3.1,49393,49.8,236.3,0.569370983,10768.33814,99,99
5023,0,46.9,67.73333333,24.52697968,0.491768476,0.13264,0.267854997,0.004326056,0.024193871,6,4.5,44902,56,188.2,0.728947434,16422.7034,52,95
40061,0,22.1,70.01666667,24.51731535,0.499763183,0.13264,0.202873382,0.00836754,0.045468898,6,5.1,37776,55.7,189.1,0.4015897,15327.709,30,0
4007,1,11.3,67.51666667,24.50379809,0.494423723,0.13264,0.287739613,0.008369055,0.187385181,3,5.9,43585,43.3,224,0.623676489,12384.44907,45,91
40145,0,130.1,69.33333333,24.43857332,0.495244039,0.189227312,0.162988391,0.03789789,0.064448883,2,3.3,62889,42.5,189.1,2.539576,15327.709,30,0
5003,1,23.6,72.08333333,24.43264577,0.487428913,0.13264,0.203581762,0.249127008,0.055123217,11,5.5,41127,57.6,188.2,0.585318657,16422.7034,52,95
32510,0,382.1,57.15,24.40828402,0.513209658,0.13264,0.203215794,0.022340925,0.245335114,2,4.7,56382,40.2,185.8,0.803527033,14849.41022,50,102
12021,1,160.9,79.43333333,24.40805319,0.493460823,0.125763564,0.32216345,0.074115956,0.282024793,2,3.4,70649,39,240.7,3.856079758,16420.56144,144,142
29125,0,17.4,65.31666667,24.39565314,0.501881628,0.13264,0.214733721,0.006956323,0.012316114,7,3.3,46371,53.9,236.3,0.174622767,10768.33814,99,99
48341,1,24.3,66.81666667,24.38914232,0.519432162,0.13264,0.109052828,0.039143589,0.563369793,8,2.7,53785,56.6,199.9,0.3914959,12206.45098,49,0
39159,0,121.1,61.55,24.38749859,0.479484741,0.13264,0.123039682,0.027284516,0.018085934,1,3.5,84861,41.5,248.6,0.9598397,12155.23009,107,146
27137,0,32,49.43333333,24.38416276,0.5020325,0.137749432,0.193978594,0.016405178,0.017721798,2,3.7,53833,33.8,265,4.521110091,17609.14542,66,135
20001,0,26.7,65.31666667,24.38281012,0.492687239,0.13264,0.207087753,0.020973963,0.037528126,11,4,44423,42.1,206.5,0.594096867,9780.923031,92,98
12059,1,41.6,74.81666667,24.34447431,0.530677209,0.13264,0.19874724,0.067464189,0.029676028,6,4,38040,61.6,240.7,0.198433941,16420.56144,102,102
55037,0,9.1,49.76666667,24.33628319,0.515158528,0.13264,0.260356399,0.004165702,0.009257116,8,3.9,53188,45.9,238.3,0.09885375,15567.01201,58,105
25015,0,299.8,57.13333333,24.31138625,0.466951752,0.100660035,0.172340491,0.034173097,0.05777943,2,3,74456,29.2,353.7,1.753312628,16555.90139,63,149
22041,1,33.2,72.65,24.30606193,0.483826156,0.13264,0.178854932,0.318813257,0.017017265,11,7.1,34446,66.6,231.8,0.683404085,27859.50507,45,99
19103,0,213.1,59.4,24.28946139,0.495907709,0.072940632,0.117255058,0.072715853,0.057986249,2,1.9,64387,20.9,193.1,5.655215461,14665.6651,145,145
46083,0,77.7,56.98333333,24.26892374,0.494788035,0.13264,0.128692162,0.015287296,0.022140221,2,2.3,84889,26.9,219.1,3.79944,12401.84071,0,99
27013,0,85.6,55.81666667,24.26443658,0.503285034,0.097290403,0.138935441,0.041941655,0.038352589,2,2.5,58132,32.6,265,1.526101555,17609.14542,66,95
38097,0,9.4,51.93333333,24.25712553,0.507527684,0.13264,0.195968645,0.009082991,0.038073908,7,2.6,59931,32.8,217.1,0.4123832,19825.55225,42,0
29115,0,20.7,62.78333333,24.25614489,0.487496885,0.13264,0.211265265,0.008473872,0.025421617,11,4.7,44992,57,236.3,0.239700564,10768.33814,99,99
28113,1,98.8,73.56666667,24.24151547,0.471475874,0.13264,0.172711877,0.535197028,0.019993428,5,5.7,33983,53.9,174.8,1.311467489,14895.22198,73,91
20149,0,25.7,63.46666667,24.23868494,0.496890061,0.13264,0.142645302,0.011821889,0.050624047,2,2.8,69975,34.5,206.5,1.159023598,9780.923031,92,98
40117,0,29.2,68.5,24.22333919,0.495729103,0.13264,0.193044539,0.008724832,0.032214765,2,4.1,46949,55.4,189.1,0.5195813,15327.709,30,0
8109,1,1.9,47.41666667,24.16237113,0.500657606,0.13264,0.229723805,0.01110624,0.359053047,12,4.6,36869,49.4,262.5,0.10693006,8893.913525,43,103
20081,0,7.4,64.21666667,24.14875634,0.502376783,0.13264,0.147860896,0.007005254,0.314485864,10,2.2,60808,49.6,206.5,0.190823303,9780.923031,92,98
17041,0,48,62.48333333,24.13637049,0.493865188,0.13264,0.180912778,0.006263155,0.072128959,6,4.1,56976,50.4,240.5,0.285892012,20596.04535,74,106
47073,0,116.7,66.08333333,24.11971831,0.490765965,0.13264,0.211286043,0.015142402,0.016504511,2,4,42188,59.5,225.8,0.9602571,21323.79406,35,0
27007,0,17.7,50.3,24.08583315,0.499626444,0.13264,0.161120242,0.008026128,0.024334536,8,4.1,47073,36.8,265,1.060306399,17609.14542,66,95
26133,0,41.5,52.8,24.07670149,0.504348571,0.13264,0.211944647,0.008782828,0.020050555,10,4.4,45607,56.1,249.7,0.336247757,17955.92948,84,97
16039,0,8.8,56.4,24.07336645,0.524230529,0.13264,0.134781173,0.034007117,0.173814153,5,3.3,49344,38.6,181.6,0.699264283,9683.027758,52,97
32009,0,0.2,61.75,24.03846154,0.552058111,0.13264,0.368038741,0.036319613,0.186440678,10,4.8,50179,54.5,185.8,0.011977358,14849.41022,50,102
22021,1,19.1,72.7,24.02642907,0.514457831,0.13264,0.177610442,0.160441767,0.031827309,7,5.7,40842,66.8,231.8,0.337701165,27859.50507,45,99
48363,0,29.5,72.68333333,24.02380867,0.492987013,0.13264,0.195290043,0.02587013,0.20169697,3,3.4,46067,52.1,199.9,0.5261552,12206.45098,49,0
20161,0,116.6,63.88333333,24.00721543,0.524741191,0.107024137,0.095097893,0.067826276,0.0850983,2,2.9,47057,22.7,206.5,3.518701496,9780.923031,92,98
17047,0,30.2,65.41666667,23.98081535,0.492647059,0.13264,0.215112641,0.005319149,0.015957447,12,4.5,51280,43.6,240.5,0.093814967,20596.04535,74,106
48161,0,22.6,73.58333333,23.92344498,0.519032714,0.13264,0.198808562,0.158067447,0.15842084,9,5.8,49317,50.6,199.9,0.3609379,12206.45098,49,0
19119,0,19.7,56.45,23.90710383,0.507493015,0.13264,0.181187029,0.004656676,0.026246719,6,1.5,69048,45.9,193.1,0.441582373,14665.6651,105,105
37045,0,211.3,68.36666667,23.90594248,0.48055712,0.134497414,0.186225613,0.208827897,0.036581494,3,4,42728,50.7,223.5,1.053220361,16127.1973,105,108
47081,0,40.3,67.63333333,23.90077059,0.5255556,0.13264,0.175597494,0.049954116,0.026213941,1,3.2,44684,64.8,225.8,0.4257372,21323.79406,35,0
55105,0,223.3,57.41666667,23.88965963,0.492818567,0.12842597,0.165648045,0.052823226,0.089138044,2,3.2,57675,45.8,238.3,3.731986,15567.01201,58,145
37021,0,362.9,62.71666667,23.87944109,0.479373068,0.118296585,0.20002856,0.062886188,0.06686916,2,3,53960,32.4,223.5,2.794741718,16127.1973,145,148
49045,0,8.4,60.28333333,23.86359896,0.506229705,0.099775416,0.091593117,0.008840316,0.126382193,1,3.5,73584,39.3,199.9,1.194196,16163.37457,44,102
47017,0,47.6,67.98333333,23.84877074,0.489400428,0.13264,0.203390435,0.101534618,0.02751606,6,4.9,42025,59.5,225.8,0.4759668,21323.79406,35,0
46135,0,43.1,57.96666667,23.79273881,0.520355066,0.13264,0.188508461,0.021295203,0.049630504,8,2.6,56535,42.1,219.1,1.477535,12401.84071,0,99
46005,1,13.8,55.23333333,23.78318584,0.509399989,0.13264,0.169941217,0.013874914,0.11057565,8,2.6,49712,50,219.1,1.220005,12401.84071,0,99
18093,0,102.7,63.03333333,23.77628479,0.495423491,0.13264,0.200183936,0.005430498,0.017079793,5,3.8,53187,54.9,212,0.90081977,10757.79026,56,82
38103,0,3.3,50.96666667,23.77555873,0.506949709,0.13264,0.277735658,0.003538034,0.012383119,12,3,58261,49.2,217.1,0.203036,19825.55225,42,0
56009,0,3.3,52.08333333,23.75462866,0.507844575,0.13264,0.166202346,0.006451613,0.084824047,6,3.7,68162,48.3,199.6,0.6846714,8986.814892,63,88
15003,0,1586.7,80,23.75362126,0.502585503,0.102133499,0.17732532,0.028322178,0.100004081,2,2.3,83695,34.5,273.7,15.17908948,8302.939814,80,145
6093,0,7.2,55.91666667,23.74483436,0.497003934,0.13264,0.255237398,0.014797365,0.128670753,6,6.7,47560,35.5,243.8,0.396817204,19025.67213,54,103
36105,1,80.1,56.01666667,23.73964651,0.514781849,0.189236801,0.188587777,0.098876791,0.166216324,4,4.1,51985,47.4,304.1,0.64131276,29541.23412,140,140
20133,0,28.9,65.9,23.73706634,0.495392138,0.13264,0.19835747,0.013729547,0.051470127,9,4.9,46176,39.9,206.5,0.761526771,9780.923031,92,98
46031,0,1.6,52.98333333,23.72479241,0.501560624,0.13264,0.113085234,0.004801921,0.052821128,12,4.1,34024,51.1,219.1,0.269095,12401.84071,0,99
26101,0,45.6,53.38333333,23.72188139,0.517041748,0.13264,0.25758317,0.034491194,0.032575016,9,5.7,47401,45.5,249.7,0.353347542,17955.92948,84,97
37099,0,82.1,60.81666667,23.70536914,0.490525538,0.13264,0.196805687,0.023311099,0.058693194,5,4.1,44502,38.3,223.5,0.467334513,16127.1973,105,108
18045,0,43.6,60.95,23.69668246,0.499174362,0.13264,0.200721668,0.006176992,0.026236927,6,3.6,53493,55.5,212,0.322530088,10757.79026,56,82
56021,0,34.2,53,23.69297248,0.506890559,0.133406078,0.16028128,0.027390478,0.14795506,2,3.9,63839,32.6,199.6,4.968184,8986.814892,63,128
37179,0,318.7,70.65,23.68910865,0.491683199,0.087512929,0.126863014,0.123471862,0.114273361,1,3.4,80428,35.2,223.5,2.544555367,16127.1973,145,148
27015,0,42.4,55.83333333,23.68545713,0.498148222,0.13264,0.208792959,0.0054956,0.046075425,5,3.4,60626,45,265,0.568347044,17609.14542,66,95
30013,0,30.1,49.8,23.66964459,0.505677155,0.123880798,0.185686464,0.016204696,0.045894933,2,3.6,50054,39.9,236.2,4.303856237,15471.40753,33,0
17087,0,36.6,66.01666667,23.66490495,0.545680796,0.13264,0.214836224,0.070889531,0.031470777,6,7.8,53884,49.3,240.5,0.182815899,20596.04535,74,106
40011,0,12.9,68.75,23.66255144,0.492356352,0.13264,0.196309963,0.034159199,0.113969425,4,2,49513,52,189.1,0.3006851,15327.709,30,0
41039,0,77.2,55.43333333,23.63760906,0.492274987,0.166583687,0.193334756,0.012315238,0.091440975,2,4.5,53161,32.1,271.5,5.525616,9345.177283,59,139
17179,0,208.6,62.35,23.61534851,0.491505955,0.130025391,0.187647361,0.013292727,0.023199927,2,4.9,61508,39.3,240.5,1.942169424,20596.04535,74,106
2016,0,1.3,43.95,23.58918527,0.655250743,0.13264,0.068845011,0.070068146,0.138214223,11,3.5,82633,51.7,256.7,0.162973701,30574.19571,37,94
41047,0,266.7,55.7,23.57747193,0.498457627,0.145894115,0.156684964,0.015328598,0.270220949,2,4.3,56408,42.4,271.5,5.049009,9345.177283,59,139
16005,0,74.5,54.18333333,23.54382635,0.497234272,0.183238082,0.142303014,0.01115472,0.08775735,2,2.7,51300,34.6,181.6,2.235316451,9683.027758,52,97
6081,0,1602.2,60.41666667,23.53577129,0.49419852,0.080837378,0.161031519,0.027448687,0.243143676,1,2.2,122930,25.8,243.8,6.984006389,19025.67213,80,151
20179,0,2.9,61.86666667,23.50176263,0.502960916,0.13264,0.230556652,0.006711409,0.056454797,12,2.3,50553,38.6,206.5,0.120929554,9780.923031,92,98
39155,0,340.1,59.05,23.49328141,0.486952932,0.153418216,0.216138793,0.084102363,0.018985334,2,6.2,47424,55.8,248.6,3.296448,12155.23009,39,100
27061,0,16.9,50.26666667,23.48345185,0.505387071,0.13264,0.234836393,0.004943691,0.01578434,6,5.4,53143,36.6,265,1.020946935,17609.14542,66,95
37193,0,91.9,65.96666667,23.47043739,0.491984772,0.210642239,0.215543271,0.046501451,0.067637149,3,3.7,44080,52.9,223.5,0.73947082,16127.1973,145,148
24041,0,140.7,67.45,23.46365769,0.472327418,0.13264,0.292252759,0.129355118,0.068437568,3,3.7,64245,35,306.1,0.30588884,14538.62924,74,0
24037,0,294.4,67.91666667,23.44184689,0.498464461,0.13985834,0.130742739,0.147065611,0.053211319,2,3.8,89964,40.2,306.1,0.932229503,14538.62924,74,0
16075,1,55.6,61.06666667,23.44095533,0.499129549,0.13264,0.183898773,0.004543331,0.173835506,5,3.6,51835,48.7,181.6,0.604144434,9683.027758,52,97
13213,1,115,68.86666667,23.42934271,0.491545803,0.13264,0.148568423,0.012174044,0.155958017,2,5.3,46810,68.5,202.9,0.550269381,14245.1139,98,98
49025,0,1.8,61.23333333,23.41597796,0.505123881,0.13264,0.232974445,0.006615644,0.04786613,6,3.2,52355,31.2,199.9,0.13169,16163.37457,44,102
18135,0,57.9,61.01666667,23.41280681,0.491006398,0.13264,0.203009939,0.007887007,0.03533057,6,3.9,46441,55.7,212,0.490196026,10757.79026,56,82
30061,0,3.5,50.46666667,23.39181287,0.509731233,0.13264,0.28892493,0.005097312,0.028962002,7,7.2,43458,47.1,236.2,0.227520345,15471.40753,33,0
16071,0,3.6,54.8,23.39181287,0.502228164,0.13264,0.203208556,0.004233512,0.046791444,7,2.2,52602,46,181.6,0.115128879,9683.027758,52,97
53071,0,46.3,60.3,23.34957164,0.51111257,0.13264,0.180525918,0.023210006,0.214996225,2,4.7,57329,32.8,246.3,0.7437803,12412.96496,71,0
47175,0,20.3,65.96666667,23.28497224,0.500607112,0.13264,0.236773634,0.007632264,0.01613183,10,4.7,38265,69.9,225.8,0.09792822,21323.79406,35,0
30037,0,0.8,50.71666667,23.28288708,0.5,0.13264,0.271186441,0.008474576,0.039951574,2,4.6,38782,45.2,236.2,0.04354305,15471.40753,33,0
50025,0,56.7,53.46666667,23.25740475,0.489264665,0.13264,0.22820189,0.014898494,0.024441014,9,2.9,54441,36.8,322.7,0.955748,14817.72916,56,98
20101,0,2.4,63.11666667,23.25581395,0.505128205,0.13264,0.23525641,0.012179487,0.078205128,12,2.8,59240,37.3,206.5,0.074476946,9780.923031,92,98
2180,0,0.4,41.43333333,23.25111201,0.526278977,0.13264,0.077338129,0.008293365,0.025079936,11,11.6,55318,58.8,256.7,0.284997518,30574.19571,37,94
51570,0,2315.3,68.98333333,23.25053873,0.457859025,0.13264,0.195984972,0.165031122,0.062860988,1,3.3,56800,41.3,231.8,0.2009898,12615.00326,98,98
19087,0,46.4,60.06666667,23.24201365,0.51572233,0.13264,0.189664624,0.027956346,0.049633727,6,2.5,55856,44.8,193.1,0.750252602,14665.6651,105,105
47105,0,211.8,68.36666667,23.19219791,0.491668866,0.13264,0.264372149,0.015342858,0.090002639,2,3.4,58186,48.1,225.8,0.9012114,21323.79406,35,0
42069,0,467.1,57.21666667,23.18504565,0.485452553,0.158819316,0.199536987,0.039308706,0.081027359,2,4.6,52872,45.9,273.3,3.275366,9249.195574,48,0
48253,1,21.8,72.21666667,23.16330127,0.627390624,0.13264,0.155977191,0.133168492,0.277539486,2,4.8,43903,61.9,199.9,0.3611019,12206.45098,49,0
18081,0,435.8,62.33333333,23.15594187,0.493550968,0.100745719,0.145744919,0.024227876,0.036082573,1,2.9,69880,39,212,3.081601308,10757.79026,56,82
27099,1,55.1,54.86666667,23.13931904,0.502961686,0.13264,0.183449551,0.036814876,0.11909225,5,2.7,53387,44.7,265,0.905584548,17609.14542,66,95
20065,0,2.9,62.31666667,23.13922098,0.495987159,0.13264,0.274478331,0.036918138,0.035313002,12,3.2,41906,43.8,206.5,0.118972147,9780.923031,92,98
41017,0,52.3,50.86666667,23.13894212,0.494812392,0.124960937,0.200045834,0.005630326,0.080814184,2,4.2,67372,28.8,271.5,2.794693,9345.177283,59,139
48097,0,43.9,71.78333333,23.13671459,0.499383842,0.13264,0.185340366,0.034036575,0.18765712,3,3.1,52047,45.3,199.9,0.7393323,12206.45098,49,0
30053,0,5.4,50.46666667,23.12435766,0.504445792,0.13264,0.28645044,0.004496312,0.032888754,9,7.4,40602,47.1,236.2,1.043451739,15471.40753,33,0
18001,0,101.4,60.15,23.11203559,0.499607139,0.13264,0.155011786,0.006005163,0.04624537,5,2.6,56693,55.6,212,0.702934513,10757.79026,56,82
42051,0,172.8,60.23333333,23.11128231,0.495365721,0.179544775,0.211612913,0.047538734,0.012204752,1,5.8,50381,60.6,273.3,2.026832,9249.195574,48,0
17137,0,62.5,62.41666667,23.09863975,0.507623028,0.13264,0.200111844,0.069666824,0.024811632,5,4.4,48976,49,240.5,0.498663536,20596.04535,74,106
24023,0,46.5,58.25,23.08541604,0.49339917,0.13264,0.223708123,0.010355588,0.012207249,7,4.8,49147,54.5,306.1,0.241306975,14538.62924,74,0
53001,1,9.7,57.86666667,23.07651964,0.506553975,0.13264,0.110582519,0.020294549,0.642998127,5,5.4,52012,62.5,246.3,0.2412323,12412.96496,71,0
1057,0,27.5,70.85,23.06464013,0.488224913,0.13264,0.211282176,0.119880728,0.018073389,6,4.1,39254,59.1,196.7,0.339561539,13629.40619,44,88
42083,0,44.4,55.18333333,23.03450522,0.513913298,0.13264,0.194297989,0.025434485,0.0217975,8,4.8,46529,56.7,273.3,0.6365733,9249.195574,48,0
13083,0,95.6,67.76666667,23.02053674,0.491248613,0.13264,0.193023542,0.012387526,0.022802909,2,3.6,48779,56.7,202.9,0.2236585,14245.1139,98,98
48133,0,20.1,71.75,23.02000548,0.49934505,0.13264,0.218480515,0.021340465,0.168322236,6,3.4,44773,51.9,199.9,0.3338603,12206.45098,49,0
8083,0,12.6,57.68333333,23.00912565,0.493195198,0.13264,0.221156052,0.005122716,0.127188623,6,4.7,50180,39.9,262.5,0.408750038,8893.913525,43,103
26089,0,62.5,52.66666667,22.99167701,0.493843044,0.13264,0.309272193,0.007029958,0.04479875,8,4.2,67349,26.6,249.7,0.313529677,17955.92948,84,97
8095,0,6.5,58.23333333,22.95684114,0.493467102,0.13264,0.225384974,0.0104993,0.205552963,10,1.9,52367,39.4,262.5,0.066973877,8893.913525,43,103
36013,0,127.2,56.03333333,22.91854524,0.493711847,0.146210303,0.200908245,0.027606906,0.07820133,3,5,45689,47,304.1,1.086769362,29541.23412,100,100
20181,0,5.7,60.56666667,22.89452167,0.501610442,0.13264,0.192744533,0.011696898,0.126123072,11,2.8,45966,39.2,206.5,0.281627887,9780.923031,92,98
40119,0,113,68.73333333,22.89226722,0.510787421,0.118905412,0.125646026,0.03890785,0.048573866,3,2.9,47748,35.1,189.1,2.600759,15327.709,30,0
19179,1,82.5,60.88333333,22.88717471,0.498196279,0.13264,0.180002841,0.039710268,0.109302656,8,3.4,48226,47.8,193.1,1.316222797,14665.6651,145,145
17023,0,32.6,63.23333333,22.86491163,0.496601693,0.13264,0.198576558,0.004680687,0.015773275,6,5.2,54092,47.9,240.5,0.228901475,20596.04535,74,106
20087,0,35.9,64.16666667,22.85653537,0.50914361,0.13264,0.186455863,0.007588933,0.028827404,2,3.3,69246,46.9,206.5,0.905897465,9780.923031,92,98
48257,1,132.4,73.08333333,22.84282662,0.492606242,0.131175071,0.119474118,0.125336257,0.223810857,1,3.5,67434,46.9,199.9,2.343728,12206.45098,49,0
26083,0,4,48.66666667,22.82062985,0.513487932,0.13264,0.367723616,0.003312825,0.013251301,8,6.9,51641,36.7,249.7,0.030439635,17955.92948,84,97
20203,0,3.1,62.43333333,22.81021898,0.509738717,0.13264,0.202375297,0.01567696,0.299287411,12,2.2,59800,43.2,206.5,0.100496135,9780.923031,92,98
20015,0,46.1,65.5,22.79531328,0.503167827,0.109967797,0.151711226,0.021613121,0.050220924,2,3.5,65953,34,206.5,3.187470054,9780.923031,92,98
26155,0,133.1,57.15,22.78664731,0.494280854,0.152041295,0.183643243,0.007214923,0.029519592,3,4.3,54149,43.9,249.7,0.982366097,17955.92948,84,97
17105,0,37.3,60.41666667,22.78321898,0.501524007,0.13264,0.192052795,0.041861245,0.046279466,3,4.4,59323,53.8,240.5,0.524861864,20596.04535,74,106
36027,1,373.9,59.6,22.76738202,0.498018508,0.132426341,0.175791065,0.118770385,0.124847643,1,3.7,79604,35.7,304.1,2.494968097,29541.23412,140,140
28067,1,97.5,73.58333333,22.76649121,0.485765618,0.133053855,0.169103577,0.295905698,0.044711588,5,4.8,42435,47.2,174.8,2.269402618,14895.22198,73,131
41035,0,11.2,51.41666667,22.75830678,0.499859578,0.208845136,0.211963993,0.009726102,0.134347331,8,6.4,45374,42.7,271.5,0.9847568,9345.177283,59,99
38035,0,46.5,52.05,22.69474841,0.516391126,0.078861099,0.126847534,0.048099477,0.043803872,2,2.3,54311,28.3,217.1,3.631251,19825.55225,42,0
6009,0,44.7,63.98333333,22.68898124,0.497719398,0.13264,0.275273014,0.009824131,0.123744573,6,4,62984,37.2,243.8,0.413860995,19025.67213,54,103
17119,0,376.3,64.85,22.67751894,0.486907332,0.159134995,0.171991333,0.088005415,0.033812169,1,4.5,60121,38.6,240.5,3.881476845,20596.04535,74,106
20193,0,7.4,61.05,22.64720684,0.489560368,0.13264,0.176630787,0.010374789,0.070289197,11,2.6,55345,30.4,206.5,0.368135724,9780.923031,92,98
42021,0,208.7,57.31666667,22.63361305,0.491687543,0.196181584,0.225734457,0.036377439,0.016564184,2,5.2,45163,53.6,273.3,2.046861,9249.195574,48,0
8059,0,699.5,53.01666667,22.61697215,0.498582466,0.104892345,0.164549414,0.014085721,0.1549188,1,3,85550,26.2,262.5,9.066834645,8893.913525,51,144
53003,0,34,56.78333333,22.61420172,0.487527643,0.13264,0.233171163,0.007784166,0.041795666,2,4.4,49776,38.1,246.3,0.2760394,12412.96496,71,0
19157,0,32.3,59.21666667,22.57943121,0.484571367,0.13264,0.207872079,0.016578427,0.034279908,9,2.3,56170,44.5,193.1,0.699106663,14665.6651,105,105
8069,0,115.4,49.58333333,22.56414801,0.499235417,0.09790938,0.156733748,0.011508681,0.116556068,2,2.8,71306,23.4,262.5,5.477263007,8893.913525,45,143
48473,0,84.1,76.45,22.55988322,0.498475323,0.13264,0.118247186,0.244174227,0.308022437,1,4.3,59807,51.6,199.9,0.9680527,12206.45098,49,0
42097,0,206.2,60.11666667,22.53497173,0.502640449,0.157230219,0.213629327,0.027732947,0.036000132,5,5.2,47243,62.9,273.3,1.415275,9249.195574,48,0
17017,1,36.3,62.28333333,22.51576103,0.505057096,0.13264,0.178466558,0.047553018,0.192414356,6,4.5,52486,59.2,240.5,0.17993922,20596.04535,74,106
47015,0,52,67.25,22.50453721,0.496888397,0.13264,0.18330798,0.01818559,0.024892823,1,3.2,51859,64.4,225.8,0.2456614,21323.79406,35,0
54013,0,27.3,63.6,22.47488102,0.49862145,0.13264,0.245244003,0.003446374,0.012682658,7,10.4,36384,67.7,231.6,0.2249512,15296.01087,64,98
22015,1,139.3,73.46666667,22.45140241,0.494704564,0.110728466,0.143413138,0.228784841,0.06765735,2,4.3,56754,40.2,231.8,4.312301474,27859.50507,45,139
21175,0,36.5,64.13333333,22.42152466,0.571524916,0.13264,0.167478456,0.04750843,0.010266017,11,6.3,35848,63.7,214.6,0.313585259,12721.18617,105,105
37141,0,60,72.16666667,22.40936856,0.498889997,0.13264,0.180013513,0.150912133,0.074080628,2,4.1,54900,41.5,223.5,0.670492949,16127.1973,105,108
21021,0,157.8,64.63333333,22.40375004,0.498106312,0.13264,0.191262458,0.079667774,0.034950166,8,4.4,47528,47.5,214.6,0.707299836,12721.18617,105,105
42085,0,173.4,58.08333333,22.39680542,0.494493283,0.184698644,0.216754154,0.058626889,0.01556698,2,4.7,48788,53.7,273.3,1.719826,9249.195574,48,0
13123,1,66.3,66.11666667,22.39406557,0.50094107,0.13264,0.248280114,0.013304777,0.119061526,4,4.2,47757,54.5,202.9,0.424766445,14245.1139,98,98
26051,0,51.2,54.5,22.35907896,0.50574259,0.13264,0.267158701,0.005288708,0.017721119,6,5.6,44635,52.9,249.7,0.365001903,17955.92948,84,97
51580,0,1090.1,63.9,22.34444826,0.482967033,0.13264,0.212454212,0.134065934,0.022710623,6,4.6,40504,57,231.8,0.06153785,12615.00326,98,98
21109,0,39.1,64.78333333,22.34304014,0.497098646,0.13264,0.172370183,0.003347716,0.008927243,10,7,35317,68.3,214.6,0.315864598,12721.18617,105,105
13315,1,24.5,74.45,22.32142857,0.597367227,0.13264,0.180549251,0.348502043,0.04845665,6,5.2,35961,66.1,202.9,0.121464237,14245.1139,98,98
54005,0,49.1,64.43333333,22.29194188,0.498246094,0.13264,0.200583117,0.00674229,0.006104505,2,6.1,38110,70.9,231.6,0.6807145,15296.01087,64,98
53005,1,103,60.93333333,22.27811324,0.501047668,0.138173244,0.149085829,0.017971339,0.222506774,2,5.2,69212,34.2,246.3,2.464662,12412.96496,71,139
20129,0,4.4,64.03333333,22.27171492,0.496062992,0.13264,0.202849644,0.015748031,0.233970754,12,3.3,53785,44.9,206.5,0.127326932,9780.923031,92,98
22115,1,39.4,73.61666667,22.24080903,0.533053623,0.13264,0.121960704,0.145845272,0.093819075,8,6.6,47664,50.2,231.8,1.65663443,27859.50507,45,99
31039,0,16,58.93333333,22.23210316,0.501006711,0.13264,0.219798658,0.00458613,0.105369128,9,2.5,59219,48.7,214.5,0.430951014,13649.29219,64,93
55039,0,141.2,54.8,22.20082909,0.491859585,0.130848194,0.185153203,0.020802204,0.052645877,2,2.6,59428,44.9,238.3,2.357894,15567.01201,58,105
48443,0,0.4,75.33333333,22.14839424,0.511543135,0.13264,0.296476306,0.014580802,0.543134872,12,3.4,41413,47.5,199.9,0.01499656,12206.45098,49,0
16015,0,3.7,52.05,22.07505519,0.520696882,0.13264,0.251375426,0.005108724,0.049122347,2,4.2,56837,33.7,181.6,0.195831965,9683.027758,52,97
15001,0,45.9,80,22.06256125,0.495574253,0.16258589,0.209132116,0.008115114,0.129513441,8,3,56383,38,273.7,3.112744819,8302.939814,80,145
51840,0,2838.1,64.4,22.04585538,0.487014373,0.13264,0.15888715,0.115661022,0.183791092,2,2.9,51456,41.9,231.8,0.3167959,12615.00326,98,98
55025,0,407.7,56.76666667,22.02224188,0.497252768,0.074875914,0.137238091,0.054852461,0.064250208,2,2.2,71789,22.3,238.3,12.40794,15567.01201,58,145
29011,0,21,65.41666667,21.99592668,0.492202068,0.13264,0.205373792,0.007289371,0.027292761,6,3.1,41583,55.6,236.3,0.234941203,10768.33814,99,99
20165,0,4.6,63.35,21.97112367,0.513417394,0.13264,0.248302619,0.005496282,0.042030391,10,2.7,44121,37.9,206.5,0.147664867,9780.923031,92,98
8091,0,8.2,50.11666667,21.94426158,0.506103869,0.13264,0.271880819,0.000827643,0.064556176,10,3.5,68900,19.8,262.5,0.075521406,8893.913525,43,103
